timestamp,gpu_util_pct,memory_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026-07-16T13:50:17Z,88, 28, 116639, 143771, 598.21, 65
2026-07-16T13:50:19Z,93, 29, 116639, 143771, 595.88, 65
2026-07-16T13:50:21Z,84, 27, 116639, 143771, 579.28, 64
2026-07-16T13:50:23Z,92, 29, 116639, 143771, 592.52, 64
2026-07-16T13:50:25Z,83, 27, 116639, 143771, 569.47, 64
2026-07-16T13:50:27Z,91, 29, 116639, 143771, 561.54, 64
2026-07-16T13:50:29Z,85, 26, 116639, 143771, 562.32, 63
2026-07-16T13:50:31Z,83, 26, 116639, 143771, 572.09, 64
2026-07-16T13:50:33Z,85, 27, 116639, 143771, 575.16, 64
2026-07-16T13:50:35Z,86, 27, 116639, 143771, 571.32, 64
2026-07-16T13:50:37Z,83, 26, 116639, 143771, 551.57, 64
2026-07-16T13:50:39Z,76, 24, 116639, 143771, 542.25, 63
2026-07-16T13:50:41Z,86, 27, 116639, 143771, 568.70, 64
2026-07-16T13:50:43Z,85, 27, 116639, 143771, 564.85, 63
2026-07-16T13:50:45Z,79, 25, 116639, 143771, 548.93, 63
2026-07-16T13:50:47Z,87, 28, 116639, 143771, 584.04, 65
2026-07-16T13:50:49Z,0, 0, 116639, 143771, 427.85, 54
